flight_id,flight_no,airline,date,time,destination,status,status_code,flight_type,last_updated
P9 881_2026-05-31,P9 881,MGE,2026-05-31,16:10,GUM,Dep 16:43,,departure,
MH 6107_2026-05-31,MH 6107,MAS,2026-05-31,16:20,KUL,Dep 18:16,,departure,
QR 8477_2026-05-31,QR 8477,QTR,2026-05-31,16:20,DOH,Dep 16:13,,departure,
CV 342_2026-05-31,CV 342,CLX,2026-05-31,16:30,"ANC, MIA",Dep 17:58,,departure,
K4 527_2026-05-31,K4 527,CKS,2026-05-31,16:30,"ANC, LAX",Dep 16:56,,departure,
RH 9485_2026-05-31,RH 9485,HKC,2026-05-31,16:40,"ALA, IST",Dep 10:56 (02/06/2026),,departure,
KE 9314_2026-05-31,KE 9314,KAL,2026-05-31,16:55,ICN,Cancelled,,departure,
KE 8314_2026-05-31,KE 8314,KAL,2026-05-31,16:55,ICN,Dep 16:21,,departure,
5Y 654_2026-05-31,5Y 654,GTI,2026-05-31,17:00,"ANC, ORD",Dep 18:11,,departure,
7L 923_2026-05-31,7L 923,AZG,2026-05-31,17:20,GYD,Cancelled,,departure,
EK 9281_2026-05-31,EK 9281,UAE,2026-05-31,17:25,DWC,Cancelled,,departure,
FX 9017_2026-05-31,FX 9017,FDX,2026-05-31,18:05,HAN,Dep 17:59,,departure,
RH 9457_2026-05-31,RH 9457,HKC,2026-05-31,18:10,DEL,Dep 14:06 (01/06/2026),,departure,
7L 621_2026-05-31,7L 621,AZG,2026-05-31,18:25,GYD,Cancelled,,departure,
AK 8542_2026-05-31,AK 8542,AXM,2026-05-31,18:30,KUL,Dep 19:38,,departure,
K4 702_2026-05-31,K4 702,CKS,2026-05-31,18:30,"ALA, TLV",Dep 22:04,,departure,
CV 226_2026-05-31,CV 226,CLX,2026-05-31,18:35,"ANC, JFK",Dep 18:53,,departure,
SQ 7873_2026-05-31,SQ 7873,SIA,2026-05-31,18:45,SIN,Dep 20:59 (01/06/2026),,departure,
CX 043_2026-05-31,CX 043,CPA,2026-05-31,18:55,MAA,Dep 10:35 (01/06/2026),,departure,
C8 513_2026-05-31,C8 513,ICV,2026-05-31,19:15,"ASB, MXP",Dep 19:20,,departure,
CX 2098_2026-05-31,CX 2098,CPA,2026-05-31,20:05,"ANC, ORD",Dep 20:06,,departure,
5Y 8523_2026-05-31,5Y 8523,GTI,2026-05-31,21:10,"ANC, ORD",Dep 05:46 (01/06/2026),,departure,
QR 8455_2026-05-31,QR 8455,QTR,2026-05-31,21:15,DOH,Dep 21:13,,departure,
7L 692_2026-05-31,7L 692,AZG,2026-05-31,21:20,GYD,Cancelled,,departure,
EK 9011_2026-05-31,EK 9011,UAE,2026-05-31,21:25,DWC,Cancelled,,departure,
EK 9837_2026-05-31,EK 9837,UAE,2026-05-31,21:25,DWC,Dep 21:19,,departure,
CX 037_2026-05-31,CX 037,CPA,2026-05-31,21:30,"DEL, FRA",Dep 21:35,,departure,
CX 3129_2026-05-31,CX 3129,CPA,2026-05-31,22:50,SYD,Dep 22:57,,departure,
CI 5832_2026-05-31,CI 5832,CAL,2026-05-31,23:00,TPE,Dep 22:49,,departure,
SR 813_2026-05-31,SR 813,XKY,2026-05-31,23:15,MNL,Dep 23:13,,departure,
QF 7526_2026-05-31,QF 7526,QFA,2026-05-31,23:45,SYD,Dep 23:53,,departure,
CX 3290_2026-05-31,CX 3290,CPA,2026-05-31,23:55,"ANC, DFW, ATL",Dep 23:55,,departure,
EY 948_2026-06-01,EY 948,ETD,2026-06-01,00:10,AUH,Dep 00:17,,departure,
QR 8411_2026-06-01,QR 8411,QTR,2026-06-01,00:30,DOH,Dep 00:04,,departure,
CV 915_2026-06-01,CV 915,CLX,2026-06-01,00:40,"GYD, LUX",Dep 08:53,,departure,
ET 3767_2026-06-01,ET 3767,ETH,2026-06-01,00:40,LGG,Cancelled,,departure,
CX 096_2026-06-01,CX 096,CPA,2026-06-01,01:30,"ANC, NLU",Dep 09:39,,departure,
5X 169_2026-06-01,5X 169,UPS,2026-06-01,01:35,"SIN, SDF",Dep 01:33,,departure,
TK 6257_2026-06-01,TK 6257,THY,2026-06-01,01:40,IST,Dep 01:34,,departure,
KZ 202_2026-06-01,KZ 202,NCA,2026-06-01,02:25,NRT,Dep 14:38,,departure,
LD 680_2026-06-01,LD 680,AHK,2026-06-01,02:40,TPE,Dep 02:33,,departure,
QR 8415_2026-06-01,QR 8415,QTR,2026-06-01,02:40,DOH,Dep 02:24,,departure,
KE 314_2026-06-01,KE 314,KAL,2026-06-01,03:10,ICN,Dep 02:13,,departure,
BR 6530_2026-06-01,BR 6530,EVA,2026-06-01,03:50,TPE,Dep 03:20,,departure,
EK 9037_2026-06-01,EK 9037,UAE,2026-06-01,04:00,DWC,Cancelled,,departure,
SV 983_2026-06-01,SV 983,SVA,2026-06-01,04:05,RUH,Dep 10:28,,departure,
5Y 8508_2026-06-01,5Y 8508,GTI,2026-06-01,04:30,"ANC, DFW",Dep 05:25,,departure,
5Y 8580_2026-06-01,5Y 8580,GTI,2026-06-01,04:30,"GYD, LUX",Cancelled,,departure,
HJ 220_2026-06-01,HJ 220,TMN,2026-06-01,05:35,SYD,Dep 05:25,,departure,
MB 630_2026-06-01,MB 630,MNB,2026-06-01,06:00,"NVI, IST",Dep 05:51,,departure,
3S 633_2026-06-01,3S 633,BOX,2026-06-01,06:00,"DWC, FRA",Dep 05:36,,departure,
MB 779_2026-06-01,MB 779,MNB,2026-06-01,06:05,"SHJ, IST",Dep 05:59,,departure,
EK 9285_2026-06-01,EK 9285,UAE,2026-06-01,06:50,DWC,Cancelled,,departure,
CX 3286_2026-06-01,CX 3286,CPA,2026-06-01,06:55,"ANC, JFK",Dep 15:50,,departure,
CK 264_2026-06-01,CK 264,CKK,2026-06-01,07:00,CKG,Cancelled,,departure,
7L 1572_2026-06-01,7L 1572,AZG,2026-06-01,07:00,GYD,Dep 11:11,,departure,
CI 5828_2026-06-01,CI 5828,CAL,2026-06-01,07:05,TPE,Dep 07:08,,departure,
CX 2049_2026-06-01,CX 2049,CPA,2026-06-01,07:15,HAN,Dep 07:17,,departure,
EK 9789_2026-06-01,EK 9789,UAE,2026-06-01,07:20,DWC,Cancelled,,departure,
QR 8435_2026-06-01,QR 8435,QTR,2026-06-01,07:35,DOH,Dep 07:09,,departure,
2U 8062_2026-06-01,2U 8062,FKH,2026-06-01,07:40,"NQZ, RIX",Dep 15:27,,departure,
7L 572_2026-06-01,7L 572,AZG,2026-06-01,07:55,DWC,Dep 07:37,,departure,
T8 4704_2026-06-01,T8 4704,TVR,2026-06-01,08:00,SHJ,Dep 10:18,,departure,
SV 969_2026-06-01,SV 969,SVA,2026-06-01,08:25,"BOM, RUH",Dep 08:18,,departure,
3S 515_2026-06-01,3S 515,BOX,2026-06-01,08:45,LEJ,Dep 08:20,,departure,
F5 6531_2026-06-01,F5 6531,ATG,2026-06-01,09:00,SHJ,Dep 09:00,,departure,
TK 6301_2026-06-01,TK 6301,THY,2026-06-01,09:05,"CIT, IST",Dep 08:50,,departure,
RH 394_2026-06-01,RH 394,HKC,2026-06-01,09:30,"ALA, ATH",Cancelled,,departure,
ET 3035_2026-06-01,ET 3035,ETH,2026-06-01,09:30,ADD,Cancelled,,departure,
EK 9929_2026-06-01,EK 9929,UAE,2026-06-01,09:30,DXB,Cancelled,,departure,
CX 098_2026-06-01,CX 098,CPA,2026-06-01,09:50,"ANC, ORD",Dep 10:59,,departure,
QR 8409_2026-06-01,QR 8409,QTR,2026-06-01,10:10,DOH,Dep 09:56,,departure,
EK 9849_2026-06-01,EK 9849,UAE,2026-06-01,10:10,DWC,Dep 10:04,,departure,
RH 6651_2026-06-01,RH 6651,HKC,2026-06-01,10:20,DAC,Dep 08:04 (02/06/2026),,departure,
SQ 7974_2026-06-01,SQ 7974,SIA,2026-06-01,10:40,"ANC, LAX",Dep 17:29,,departure,
EK 9025_2026-06-01,EK 9025,UAE,2026-06-01,10:55,DWC,Cancelled,,departure,
K4 253_2026-06-01,K4 253,CKS,2026-06-01,11:05,"ANC, CVG",Dep 14:11,,departure,
CV 9931_2026-06-01,CV 9931,CLX,2026-06-01,11:35,"NQZ, LUX",Dep 12:03,,departure,
CV 753_2026-06-01,CV 753,CLX,2026-06-01,11:35,"LUX, NQZ",Cancelled,,departure,
5Y 8230_2026-06-01,5Y 8230,GTI,2026-06-01,11:50,"ANC, MIA",Dep 12:03,,departure,
RH 392_2026-06-01,RH 392,HKC,2026-06-01,11:50,"CIT, BUD",Cancelled,,departure,
KE 9314_2026-06-01,KE 9314,KAL,2026-06-01,12:10,ICN,Dep 11:35,,departure,
CV 283_2026-06-01,CV 283,CLX,2026-06-01,13:10,"ANC, GDL",Dep 15:45,,departure,
5X 065_2026-06-01,5X 065,UPS,2026-06-01,13:20,"ANC, SDF",Cancelled,,departure,
MP 9472_2026-06-01,MP 9472,MPH,2026-06-01,14:00,"ALA, AMS",Dep 20:38,,departure,
3S 719_2026-06-01,3S 719,BOX,2026-06-01,14:05,LEJ,Dep 14:20,,departure,
KZ 206_2026-06-01,KZ 206,NCA,2026-06-01,14:40,NRT,Dep 02:27 (02/06/2026),,departure,
EK 9781_2026-06-01,EK 9781,UAE,2026-06-01,14:40,DWC,Dep 14:44,,departure,
WW 862_2026-06-01,WW 862,KXP,2026-06-01,14:45,KUL,Cancelled,,departure,
CC 4100_2026-06-01,CC 4100,ABD,2026-06-01,15:10,"LGG, KGF",Dep 17:45,,departure,
CX 2084_2026-06-01,CX 2084,CPA,2026-06-01,15:30,"ANC, LAX, PDX",Dep 15:18,,departure,
5X 001_2026-06-01,5X 001,UPS,2026-06-01,15:40,"CGN, PHL",Cancelled,,departure,
EK 9851_2026-06-01,EK 9851,UAE,2026-06-01,15:45,DWC,Dep 15:45,,departure,
D4 1912_2026-06-01,D4 1912,GEL,2026-06-01,16:00,"KGF, TBS",Dep 16:32,,departure,
5X 061_2026-06-01,5X 061,UPS,2026-06-01,16:05,"TPE, ANC, SDF",Dep 16:07,,departure,
P9 881_2026-06-01,P9 881,MGE,2026-06-01,16:10,GUM,Dep 16:25,,departure,
ET 3685_2026-06-01,ET 3685,ETH,2026-06-01,16:25,ADD,Dep 20:01,,departure,
KE 312_2026-06-01,KE 312,KAL,2026-06-01,16:40,ICN,Dep 16:22,,departure,
CX 049_2026-06-01,CX 049,CPA,2026-06-01,16:55,BOM,Dep 16:52,,departure,
EK 9797_2026-06-01,EK 9797,UAE,2026-06-01,16:55,DWC,Dep 18:37,,departure,
QR 8401_2026-06-01,QR 8401,QTR,2026-06-01,17:15,DOH,Dep 16:53,,departure,
3S 519_2026-06-01,3S 519,BOX,2026-06-01,17:20,LEJ,Dep 17:05,,departure,
CV 278_2026-06-01,CV 278,CLX,2026-06-01,17:50,"ANC, ORD, LUX",Dep 20:13,,departure,
7L 648_2026-06-01,7L 648,AZG,2026-06-01,17:55,GYD,Dep 21:34,,departure,
EK 9001_2026-06-01,EK 9001,UAE,2026-06-01,18:00,DWC,Cancelled,,departure,
AK 8546_2026-06-01,AK 8546,AXM,2026-06-01,18:20,KUL,Dep 18:44,,departure,
CX 2041_2026-06-01,CX 2041,CPA,2026-06-01,18:20,MAA,Dep 18:28,,departure,
3V 952_2026-06-01,3V 952,TAY,2026-06-01,19:05,"ALA, LGG",Dep 18:55,,departure,
5X 063_2026-06-01,5X 063,UPS,2026-06-01,19:05,"ANC, SDF",Dep 19:20,,departure,
CP 192_2026-06-01,CP 192,LSI,2026-06-01,19:25,"GYD, FCO",Dep 19:12,,departure,
5X 1937_2026-06-01,5X 1937,UPS,2026-06-01,19:30,"ANC, SDF",Dep 21:16,,departure,
7L 1148_2026-06-01,7L 1148,AZG,2026-06-01,19:30,GYD,Cancelled,,departure,
TH 6825_2026-06-01,TH 6825,RMY,2026-06-01,19:45,KUL,Cancelled,,departure,
5X 059_2026-06-01,5X 059,UPS,2026-06-01,19:45,"ANC, ONT",Cancelled,,departure,
FX 5991_2026-06-01,FX 5991,FDX,2026-06-01,19:50,"KIX, OAK",Dep 19:59,,departure,
7L 147_2026-06-01,7L 147,AZG,2026-06-01,20:25,GYD,Cancelled,,departure,
CX 054_2026-06-01,CX 054,CPA,2026-06-01,20:45,"CGO, PVG",Dep 09:06 (02/06/2026),,departure,
3V 400_2026-06-01,3V 400,TAY,2026-06-01,20:50,"ALA, LGG",Dep 17:11 (02/06/2026),,departure,
K4 704_2026-06-01,K4 704,CKS,2026-06-01,21:00,"DWC, TLV",Cancelled,,departure,
5Y 8692_2026-06-01,5Y 8692,GTI,2026-06-01,21:05,ANC,Dep 23:05,,departure,
QY 539_2026-06-01,QY 539,BCS,2026-06-01,21:15,"ALA, LEJ",Dep 21:09,,departure,
RH 351_2026-06-01,RH 351,HKC,2026-06-01,21:20,MNL,Dep 22:13,,departure,
EK 9011_2026-06-01,EK 9011,UAE,2026-06-01,21:25,DWC,Cancelled,,departure,
ET 3229_2026-06-01,ET 3229,ETH,2026-06-01,21:30,ADD,Cancelled,,departure,
CX 3262_2026-06-01,CX 3262,CPA,2026-06-01,21:35,CKG,Dep 21:29,,departure,
3S 704_2026-06-01,3S 704,BOX,2026-06-01,21:40,CVG,Dep 21:45,,departure,
TK 6065_2026-06-01,TK 6065,THY,2026-06-01,21:45,"CIT, IST",Dep 04:09 (02/06/2026),,departure,
CV 962_2026-06-01,CV 962,CLX,2026-06-01,22:05,"GYD, LUX",Dep 23:10,,departure,
RH 4568_2026-06-02,RH 4568,HKC,2026-06-02,00:15,TPE,Dep 06:46,,departure,
RH 9491_2026-06-02,RH 9491,HKC,2026-06-02,00:15,"ALA, IST",Cancelled,,departure,
QR 8431_2026-06-02,QR 8431,QTR,2026-06-02,00:30,DOH,Dep 00:16,,departure,
CX 2023_2026-06-02,CX 2023,CPA,2026-06-02,00:40,SYD,Dep 02:20,,departure,
CX 006_2026-06-02,CX 006,CPA,2026-06-02,00:50,NRT,Dep 01:05,,departure,
EK 9847_2026-06-02,EK 9847,UAE,2026-06-02,00:55,DWC,Dep 00:45,,departure,
MS 510_2026-06-02,MS 510,MSR,2026-06-02,01:00,BKK,Dep 00:59,,departure,
CX 086_2026-06-02,CX 086,CPA,2026-06-02,01:30,"ANC, NLU",Dep 01:25,,departure,
MB 510_2026-06-02,MB 510,MNB,2026-06-02,01:40,"KGF, IST",Dep 03:44,,departure,
7L 621_2026-06-02,7L 621,AZG,2026-06-02,02:00,GYD,Dep 07:13,,departure,
JL 6782_2026-06-02,JL 6782,JAL,2026-06-02,02:20,NRT,Cancelled,,departure,
KZ 202_2026-06-02,KZ 202,NCA,2026-06-02,02:25,NRT,Dep 14:12,,departure,
NH 8512_2026-06-02,NH 8512,ANA,2026-06-02,02:25,NRT,Dep 02:11,,departure,
KJ 972_2026-06-02,KJ 972,AIH,2026-06-02,02:40,ICN,Dep 02:43,,departure,
CI 5836_2026-06-02,CI 5836,CAL,2026-06-02,03:00,TPE,Dep 03:08,,departure,
7L 1148_2026-06-02,7L 1148,AZG,2026-06-02,03:00,GYD,Dep 02:31,,departure,
KE 314_2026-06-02,KE 314,KAL,2026-06-02,03:10,ICN,Dep 02:50,,departure,
LD 204_2026-06-02,LD 204,AHK,2026-06-02,03:15,KIX,Dep 03:18,,departure,
LD 128_2026-06-02,LD 128,AHK,2026-06-02,03:20,ICN,Dep 03:22,,departure,
BR 6536_2026-06-02,BR 6536,EVA,2026-06-02,03:20,TPE,Dep 03:01,,departure,
LD 208_2026-06-02,LD 208,AHK,2026-06-02,03:25,NRT,Dep 03:27,,departure,
LD 327_2026-06-02,LD 327,AHK,2026-06-02,03:25,SIN,Dep 03:29,,departure,
LD 768_2026-06-02,LD 768,AHK,2026-06-02,03:25,PEK,Dep 03:49,,departure,
LD 216_2026-06-02,LD 216,AHK,2026-06-02,03:30,NGO,Dep 03:45,,departure,
8K 526_2026-06-02,8K 526,KMI,2026-06-02,03:30,BKK,Dep 03:36,,departure,
LD 457_2026-06-02,LD 457,AHK,2026-06-02,03:35,"MNL, CEB",Dep 03:37,,departure,
LD 782_2026-06-02,LD 782,AHK,2026-06-02,03:40,PVG,Dep 04:08,,departure,
LD 831_2026-06-02,LD 831,AHK,2026-06-02,03:40,BKK,Dep 03:38,,departure,
LD 561_2026-06-02,LD 561,AHK,2026-06-02,03:45,SGN,Dep 03:59,,departure,
TK 6356_2026-06-02,TK 6356,THY,2026-06-02,03:45,IST,Dep 04:35,,departure,
TH 3508_2026-06-02,TH 3508,RMY,2026-06-02,03:45,KUL,Dep 03:50,,departure,
HE 977_2026-06-02,HE 977,HGO,2026-06-02,04:00,SHJ,Dep 04:27,,departure,
3S 582_2026-06-02,3S 582,BOX,2026-06-02,04:00,LAX,Dep 04:15,,departure,
3Y 6011_2026-06-02,3Y 6011,MYU,2026-06-02,04:00,CGK,Dep 04:24,,departure,
EK 9037_2026-06-02,EK 9037,UAE,2026-06-02,04:00,DWC,Cancelled,,departure,
HJ 022_2026-06-02,HJ 022,TMN,2026-06-02,04:00,SYD,Dep 04:15,,departure,
LD 720_2026-06-02,LD 720,AHK,2026-06-02,04:05,CTU,Dep 04:00,,departure,
TH 3091_2026-06-02,TH 3091,RMY,2026-06-02,04:15,PEN,Dep 04:25,,departure,
LD 680_2026-06-02,LD 680,AHK,2026-06-02,04:20,TPE,Dep 04:20,,departure,
HE 1710_2026-06-02,HE 1710,HGO,2026-06-02,04:20,GYD,Dep 04:06,,departure,
QR 8467_2026-06-02,QR 8467,QTR,2026-06-02,04:20,DOH,Dep 04:31,,departure,
3S 715_2026-06-02,3S 715,BOX,2026-06-02,05:35,"DXB, LEJ",Dep 05:42,,departure,
3S 733_2026-06-02,3S 733,BOX,2026-06-02,05:40,"BLR, LEJ",Dep 05:44,,departure,
ES 720_2026-06-02,ES 720,DHX,2026-06-02,05:40,BAH,Dep 05:39,,departure,
3S 709_2026-06-02,3S 709,BOX,2026-06-02,05:45,"BAH, LEJ",Dep 06:07,,departure,
EK 9821_2026-06-02,EK 9821,UAE,2026-06-02,05:45,DWC,Dep 07:07,,departure,
ET 3707_2026-06-02,ET 3707,ETH,2026-06-02,05:55,"BUD, OSL",Cancelled,,departure,
FX 5217_2026-06-02,FX 5217,FDX,2026-06-02,06:20,"IST, CDG, LGG, MEM",Dep 06:01,,departure,
EK 9841_2026-06-02,EK 9841,UAE,2026-06-02,06:20,DWC,Dep 06:06,,departure,
5Y 648_2026-06-02,5Y 648,GTI,2026-06-02,06:35,ANC,Dep 06:35,,departure,
D0 593_2026-06-02,D0 593,DHK,2026-06-02,06:40,"DEL, EMA",Dep 06:36,,departure,
3S 505_2026-06-02,3S 505,BOX,2026-06-02,06:45,LEJ,Dep 07:00,,departure,
CX 3258_2026-06-02,CX 3258,CPA,2026-06-02,06:45,PVG,Dep 08:25,,departure,
5Y 8790_2026-06-02,5Y 8790,GTI,2026-06-02,07:00,"ANC, MIA",Dep 01:55 (04/06/2026),,departure,
K4 241_2026-06-02,K4 241,CKS,2026-06-02,07:00,"ANC, MIA",Dep 07:03,,departure,
K4 255_2026-06-02,K4 255,CKS,2026-06-02,07:00,"YHM, JFK, CVG",Dep 06:56,,departure,
RH 331_2026-06-02,RH 331,HKC,2026-06-02,07:00,BKK,Cancelled,,departure,
N8 563_2026-06-02,N8 563,NCR,2026-06-02,07:00,"AUH, TLV",Dep 08:59,,departure,
CK 264_2026-06-02,CK 264,CKK,2026-06-02,07:00,CKG,Dep 06:50,,departure,
CT 116_2026-06-02,CT 116,AAE,2026-06-02,07:00,"KGF, LGG",Dep 06:55,,departure,
K4 704_2026-06-02,K4 704,CKS,2026-06-02,07:15,"ALA, TLV",Dep 07:15,,departure,
SR 815_2026-06-02,SR 815,XKY,2026-06-02,07:15,CRK,Dep 07:41,,departure,
SV 963_2026-06-02,SV 963,SVA,2026-06-02,07:30,RUH,Dep 07:33,,departure,
CI 6842_2026-06-02,CI 6842,CAL,2026-06-02,07:35,TPE,Dep 07:57,,departure,
O3 152_2026-06-02,O3 152,CSS,2026-06-02,07:55,EHU,Dep 07:36,,departure,
K4 205_2026-06-02,K4 205,CKS,2026-06-02,08:15,"ANC, CVG",Dep 09:45,,departure,
RH 701_2026-06-02,RH 701,HKC,2026-06-02,08:15,SYD,Dep 10:07,,departure,
5Y 8050_2026-06-02,5Y 8050,GTI,2026-06-02,08:25,"ANC, MIA",Dep 08:36,,departure,
3S 503_2026-06-02,3S 503,BOX,2026-06-02,08:30,LEJ,Dep 08:43,,departure,
RH 371_2026-06-02,RH 371,HKC,2026-06-02,08:40,SIN,Cancelled,,departure,
HE 979_2026-06-02,HE 979,HGO,2026-06-02,08:55,SHJ,Dep 01:11 (03/06/2026),,departure,
F5 7602_2026-06-02,F5 7602,ATG,2026-06-02,08:55,"DWC, TLV",Dep 16:03,,departure,
TK 6267_2026-06-02,TK 6267,THY,2026-06-02,09:25,IST,Dep 10:22,,departure,
ET 3035_2026-06-02,ET 3035,ETH,2026-06-02,09:30,ADD,Cancelled,,departure,
CV 3649_2026-06-02,CV 3649,CLX,2026-06-02,09:30,"GYD, BUD, LUX",Dep 12:44,,departure,
O3 268_2026-06-02,O3 268,CSS,2026-06-02,09:55,NGB,Dep 09:21,,departure,
CV 519_2026-06-02,CV 519,CLX,2026-06-02,10:00,"LUX, NQZ",Cancelled,,departure,
CV 9522_2026-06-02,CV 9522,CLX,2026-06-02,10:00,"NQZ, LUX",Dep 12:58,,departure,
5X 067_2026-06-02,5X 067,UPS,2026-06-02,10:15,"ICN, ANC, SDF",Dep 10:14,,departure,
EK 9025_2026-06-02,EK 9025,UAE,2026-06-02,10:55,DWC,Cancelled,,departure,
Z7 322_2026-06-02,Z7 322,CMS,2026-06-02,11:00,"ALA, TBS",Dep 13:13,,departure,
5Y 654_2026-06-02,5Y 654,GTI,2026-06-02,11:15,"ANC, MIA",Dep 21:44,,departure,
MP 9412_2026-06-02,MP 9412,MPH,2026-06-02,11:15,"ALA, AMS",Dep 11:55,,departure,
5X 003_2026-06-02,5X 003,UPS,2026-06-02,11:25,"CGN, PHL",Dep 11:40,,departure,
EK 9787_2026-06-02,EK 9787,UAE,2026-06-02,11:35,DWC,Cancelled,,departure,
5Y 8797_2026-06-02,5Y 8797,GTI,2026-06-02,11:50,"ANC, ORD",Dep 16:36 (03/06/2026),,departure,
RH 592_2026-06-02,RH 592,HKC,2026-06-02,12:30,"CIT, BUD",Dep 14:31,,departure,
RH 6651_2026-06-02,RH 6651,HKC,2026-06-02,12:30,DAC,Dep 08:02 (03/06/2026),,departure,
EK 9283_2026-06-02,EK 9283,UAE,2026-06-02,12:55,DWC,Cancelled,,departure,
CX 2045_2026-06-02,CX 2045,CPA,2026-06-02,13:10,DEL,Dep 13:17,,departure,
CX 049_2026-06-02,CX 049,CPA,2026-06-02,13:15,DAC,Dep 13:22,,departure,
RH 396_2026-06-02,RH 396,HKC,2026-06-02,13:20,"DEL, LCA",Cancelled,,departure,
KJ 968_2026-06-02,KJ 968,AIH,2026-06-02,13:30,ICN,Dep 13:34,,departure,
CX 3298_2026-06-02,CX 3298,CPA,2026-06-02,13:50,"ANC, JFK",Dep 14:02,,departure,
EK 9839_2026-06-02,EK 9839,UAE,2026-06-02,13:55,DWC,Dep 14:47,,departure,
EK 9783_2026-06-02,EK 9783,UAE,2026-06-02,14:00,DWC,Dep 14:15,,departure,
5Y 4104_2026-06-02,5Y 4104,GTI,2026-06-02,14:45,"ANC, LAX",Dep 14:48,,departure,
TC 503_2026-06-02,TC 503,ATC,2026-06-02,14:55,MCT,Cancelled,,departure,
CX 3032_2026-06-02,CX 3032,CPA,2026-06-02,15:10,ICN,Dep 17:45,,departure,
EK 9791_2026-06-02,EK 9791,UAE,2026-06-02,15:35,DWC,Cancelled,,departure,
5X 001_2026-06-02,5X 001,UPS,2026-06-02,15:40,"CGN, PHL",Dep 15:38,,departure,
MH 6105_2026-06-02,MH 6105,MAS,2026-06-02,15:45,KUL,Dep 17:19,,departure,
RH 317_2026-06-02,RH 317,HKC,2026-06-02,15:55,HAN,Dep 18:55,,departure,
5X 061_2026-06-02,5X 061,UPS,2026-06-02,16:05,"TPE, ANC, SDF",Dep 16:04,,departure,
P9 881_2026-06-02,P9 881,MGE,2026-06-02,16:10,GUM,Dep 16:38,,departure,
5X 166_2026-06-02,5X 166,UPS,2026-06-02,16:10,"SIN, SDF",Dep 16:07,,departure,
CV 237_2026-06-02,CV 237,CLX,2026-06-02,17:00,"ANC, GDL, NLU, LUX",Dep 16:57,,departure,
3S 519_2026-06-02,3S 519,BOX,2026-06-02,17:10,LEJ,Dep 17:57,,departure,
KE 9314_2026-06-02,KE 9314,KAL,2026-06-02,17:10,ICN,Dep 17:10,,departure,
EK 9863_2026-06-02,EK 9863,UAE,2026-06-02,17:10,DWC,Cancelled,,departure,
EK 9009_2026-06-02,EK 9009,UAE,2026-06-02,17:30,DWC,Cancelled,,departure,
5Y 4352_2026-06-02,5Y 4352,GTI,2026-06-02,17:45,"ALA, LGG",Dep 18:00,,departure,
FX 9128_2026-06-02,FX 9128,FDX,2026-06-02,17:50,KIX,Dep 04:02 (03/06/2026),,departure,
7L 247_2026-06-02,7L 247,AZG,2026-06-02,18:15,GYD,Cancelled,,departure,
CC 4600_2026-06-02,CC 4600,ABD,2026-06-02,18:15,CMB,Cancelled,,departure,
CX 2026_2026-06-02,CX 2026,CPA,2026-06-02,18:15,TPE,Dep 18:46,,departure,
C8 736_2026-06-02,C8 736,ICV,2026-06-02,18:20,"ASB, MXP",Dep 18:48,,departure,
LH 8461_2026-06-02,LH 8461,GEC,2026-06-02,18:25,"IST, FRA",Dep 19:28,,departure,
AK 8542_2026-06-02,AK 8542,AXM,2026-06-02,18:30,KUL,Cancelled,,departure,
7L 572_2026-06-02,7L 572,AZG,2026-06-02,18:35,GYD,Cancelled,,departure,
5X 063_2026-06-02,5X 063,UPS,2026-06-02,19:05,"ANC, SDF",Dep 19:13,,departure,
SQ 7922_2026-06-02,SQ 7922,SIA,2026-06-02,19:10,"ANC, DFW",Dep 19:11,,departure,
CI 5838_2026-06-02,CI 5838,CAL,2026-06-02,19:20,TPE,Dep 19:12,,departure,
TH 6825_2026-06-02,TH 6825,RMY,2026-06-02,19:45,KUL,Cancelled,,departure,
5X 059_2026-06-02,5X 059,UPS,2026-06-02,19:45,"ANC, ONT",Dep 19:38,,departure,
TK 6314_2026-06-02,TK 6314,THY,2026-06-02,19:50,"CIT, IST",Dep 19:50,,departure,
FX 5991_2026-06-02,FX 5991,FDX,2026-06-02,19:50,"KIX, OAK",Dep 17:39,,departure,
EK 9785_2026-06-02,EK 9785,UAE,2026-06-02,20:00,DWC,Dep 20:59,,departure,
EY 934_2026-06-02,EY 934,ETD,2026-06-02,20:20,AUH,Dep 20:25,,departure,
SQ 7354_2026-06-02,SQ 7354,SIA,2026-06-02,20:20,"MAA, BRU",Cancelled,,departure,
EK 9799_2026-06-02,EK 9799,UAE,2026-06-02,20:30,DWC,Dep 20:45,,departure,
QR 8407_2026-06-02,QR 8407,QTR,2026-06-02,20:50,DOH,Dep 21:06,,departure,
CX 2033_2026-06-02,CX 2033,CPA,2026-06-02,20:55,MAA,Dep 10:36 (03/06/2026),,departure,
CX 3260_2026-06-02,CX 3260,CPA,2026-06-02,21:00,CKG,Dep 21:06,,departure,
TK 6241_2026-06-02,TK 6241,THY,2026-06-02,21:10,IST,Dep 21:11,,departure,
EK 9005_2026-06-02,EK 9005,UAE,2026-06-02,21:20,DWC,Cancelled,,departure,
CP 136_2026-06-02,CP 136,LSI,2026-06-02,21:25,MXP,Dep 07:23 (03/06/2026),,departure,
EK 9011_2026-06-02,EK 9011,UAE,2026-06-02,21:25,DWC,Cancelled,,departure,
