flight_id,flight_no,airline,date,time,destination,status,status_code,flight_type,last_updated
CV 261_2026-07-15,CV 261,CLX,2026-07-15,12:55,"ANC, MIA, JFK, LUX",Dep 12:49,,departure,
KJ 970_2026-07-15,KJ 970,AIH,2026-07-15,13:15,ICN,Dep 14:47,,departure,
CX 3294_2026-07-15,CX 3294,CPA,2026-07-15,13:30,"ANC, JFK",Dep 14:26,,departure,
7L 148_2026-07-15,7L 148,AZG,2026-07-15,13:45,GYD,Dep 16:55,,departure,
5C 850_2026-07-15,5C 850,ICL,2026-07-15,13:50,"DWC, TLV",Dep 14:53,,departure,
EK 9859_2026-07-15,EK 9859,UAE,2026-07-15,14:00,DWC,Dep 19:39,,departure,
F5 7612_2026-07-15,F5 7612,ATG,2026-07-15,14:03,"DWC, TLV",Dep 16:08,,departure,
TK 6237_2026-07-15,TK 6237,THY,2026-07-15,14:05,IST,Dep 15:20,,departure,
K4 551_2026-07-15,K4 551,CKS,2026-07-15,14:15,"NRT, ORD",Dep 15:19,,departure,
CX 2086_2026-07-15,CX 2086,CPA,2026-07-15,14:25,"ANC, MIA",Dep 15:22,,departure,
WW 862_2026-07-15,WW 862,KXP,2026-07-15,14:45,KUL,Cancelled,,departure,
EK 9781_2026-07-15,EK 9781,UAE,2026-07-15,14:45,DWC,Dep 15:34,,departure,
2U 8011_2026-07-15,2U 8011,FKH,2026-07-15,14:50,NQZ,Dep 16:18,,departure,
QR 8465_2026-07-15,QR 8465,QTR,2026-07-15,14:50,DOH,Dep 15:40,,departure,
CX 045_2026-07-15,CX 045,CPA,2026-07-15,15:20,BOM,Dep 15:48,,departure,
KZ 206_2026-07-15,KZ 206,NCA,2026-07-15,15:30,NRT,Dep 16:36,,departure,
EY 9726_2026-07-15,EY 9726,ETD,2026-07-15,15:40,AUH,Dep 17:00,,departure,
RH 317_2026-07-15,RH 317,HKC,2026-07-15,15:55,HAN,Dep 06:43 (16/07/2026),,departure,
C6 7632_2026-07-15,C6 7632,MFX,2026-07-15,16:00,KHI,Cancelled,,departure,
5X 061_2026-07-15,5X 061,UPS,2026-07-15,16:05,"TPE, ANC, SDF",Dep 16:45,,departure,
P9 881_2026-07-15,P9 881,MGE,2026-07-15,16:10,GUM,Cancelled,,departure,
5X 166_2026-07-15,5X 166,UPS,2026-07-15,16:10,"SIN, SDF",Dep 17:26,,departure,
ET 3629_2026-07-15,ET 3629,ETH,2026-07-15,16:15,ADD,Dep 20:05,,departure,
CX 3037_2026-07-15,CX 3037,CPA,2026-07-15,16:15,HAN,Dep 18:47,,departure,
K4 270_2026-07-15,K4 270,CKS,2026-07-15,16:30,"DWC, LGG",Dep 18:24,,departure,
3S 519_2026-07-15,3S 519,BOX,2026-07-15,17:00,LEJ,Dep 18:35,,departure,
CX 041_2026-07-15,CX 041,CPA,2026-07-15,17:05,DEL,Dep 20:00,,departure,
7L 923_2026-07-15,7L 923,AZG,2026-07-15,17:20,GYD,Cancelled,,departure,
KE 8314_2026-07-15,KE 8314,KAL,2026-07-15,17:30,ICN,Dep 18:07,,departure,
SQ 7988_2026-07-15,SQ 7988,SIA,2026-07-15,17:35,"ANC, LAX",Dep 18:49,,departure,
RH 9457_2026-07-15,RH 9457,HKC,2026-07-15,18:20,DEL,Dep 09:37 (16/07/2026),,departure,
CT 131_2026-07-15,CT 131,AAE,2026-07-15,18:20,DWC,Cancelled,,departure,
7L 1923_2026-07-15,7L 1923,AZG,2026-07-15,18:20,GYD,Cancelled,,departure,
LH 8461_2026-07-15,LH 8461,GEC,2026-07-15,18:25,"IST, FRA",Dep 19:13,,departure,
7L 624_2026-07-15,7L 624,AZG,2026-07-15,18:25,GYD,Cancelled,,departure,
5Y 825_2026-07-15,5Y 825,GTI,2026-07-15,18:35,"ANC, MIA",Dep 20:02,,departure,
CX 3349_2026-07-15,CX 3349,CPA,2026-07-15,18:40,BKK,Dep 12:50 (16/07/2026),,departure,
CV 245_2026-07-15,CV 245,CLX,2026-07-15,18:55,"ANC, NLU",Dep 19:33,,departure,
5X 063_2026-07-15,5X 063,UPS,2026-07-15,19:05,"ANC, SDF",Dep 22:01,,departure,
CI 6844_2026-07-15,CI 6844,CAL,2026-07-15,19:20,TPE,Dep 20:35,,departure,
SQ 7861_2026-07-15,SQ 7861,SIA,2026-07-15,19:30,SIN,Dep 19:43,,departure,
WW 866_2026-07-15,WW 866,KXP,2026-07-15,19:35,HKG,Cancelled,,departure,
MH 6103_2026-07-15,MH 6103,MAS,2026-07-15,19:40,KUL,Dep 23:24 (16/07/2026),,departure,
AK 8546_2026-07-15,AK 8546,AXM,2026-07-15,19:45,KUL,Dep 23:00,,departure,
TH 641_2026-07-15,TH 641,RMY,2026-07-15,19:45,KUL,Dep 19:25,,departure,
FX 5991_2026-07-15,FX 5991,FDX,2026-07-15,19:50,"KIX, OAK",Dep 20:02,,departure,
5X 059_2026-07-15,5X 059,UPS,2026-07-15,19:50,"ANC, ONT",Dep 20:00,,departure,
CX 017_2026-07-15,CX 017,CPA,2026-07-15,20:00,MAA,Dep 20:18,,departure,
TK 6239_2026-07-15,TK 6239,THY,2026-07-15,20:15,"CIT, IST",Dep 11:42 (16/07/2026),,departure,
CX 090_2026-07-15,CX 090,CPA,2026-07-15,20:50,"ANC, ORD",Dep 01:18 (16/07/2026),,departure,
CI 5834_2026-07-15,CI 5834,CAL,2026-07-15,21:20,TPE,Dep 23:19,,departure,
RH 351_2026-07-15,RH 351,HKC,2026-07-15,21:20,MNL,Dep 22:29,,departure,
K4 233_2026-07-15,K4 233,CKS,2026-07-15,21:40,CVG,Dep 21:45,,departure,
AK 8535_2026-07-15,AK 8535,AXM,2026-07-15,21:55,KUL,Dep 13:49 (16/07/2026),,departure,
QR 8403_2026-07-15,QR 8403,QTR,2026-07-15,21:55,DOH,Dep 21:43,,departure,
QR 8479_2026-07-15,QR 8479,QTR,2026-07-15,22:00,DOH,Dep 23:29,,departure,
CX 037_2026-07-15,CX 037,CPA,2026-07-15,23:20,"DEL, CDG",Dep 00:41 (16/07/2026),,departure,
QF 7526_2026-07-15,QF 7526,QFA,2026-07-15,23:55,SYD,Dep 23:57,,departure,
CX 050_2026-07-15,CX 050,CPA,2026-07-15,23:55,PVG,Dep 04:25 (16/07/2026),,departure,
CX 2062_2026-07-15,CX 2062,CPA,2026-07-15,23:55,CTU,Dep 04:46 (16/07/2026),,departure,
RH 4568_2026-07-16,RH 4568,HKC,2026-07-16,00:15,TPE,Dep 11:07,,departure,
CP 514_2026-07-16,CP 514,LSI,2026-07-16,00:20,"ANC, MIA",Dep 00:32,,departure,
CV 531_2026-07-16,CV 531,CLX,2026-07-16,00:30,"ASB, LUX",Dep 06:48,,departure,
TK 6265_2026-07-16,TK 6265,THY,2026-07-16,00:35,IST,Dep 01:35,,departure,
CX 006_2026-07-16,CX 006,CPA,2026-07-16,00:50,NRT,Dep 01:08,,departure,
SV 963_2026-07-16,SV 963,SVA,2026-07-16,01:20,RUH,Dep 05:57,,departure,
CX 086_2026-07-16,CX 086,CPA,2026-07-16,01:30,"ANC, NLU",Dep 11:53,,departure,
KZ 202_2026-07-16,KZ 202,NCA,2026-07-16,02:25,NRT,Dep 02:37,,departure,
NH 8512_2026-07-16,NH 8512,ANA,2026-07-16,02:25,NRT,Dep 02:23,,departure,
KJ 972_2026-07-16,KJ 972,AIH,2026-07-16,02:40,ICN,Dep 02:30,,departure,
CI 5836_2026-07-16,CI 5836,CAL,2026-07-16,03:00,TPE,Dep 04:26,,departure,
CX 3254_2026-07-16,CX 3254,CPA,2026-07-16,03:10,PVG,Dep 05:04,,departure,
KE 314_2026-07-16,KE 314,KAL,2026-07-16,03:10,ICN,Dep 03:29,,departure,
LD 204_2026-07-16,LD 204,AHK,2026-07-16,03:15,KIX,Dep 03:37,,departure,
LD 128_2026-07-16,LD 128,AHK,2026-07-16,03:20,ICN,Dep 03:45,,departure,
BR 6536_2026-07-16,BR 6536,EVA,2026-07-16,03:20,TPE,Dep 04:05,,departure,
LD 208_2026-07-16,LD 208,AHK,2026-07-16,03:25,NRT,Dep 03:34,,departure,
LD 327_2026-07-16,LD 327,AHK,2026-07-16,03:25,SIN,Dep 03:54,,departure,
LD 768_2026-07-16,LD 768,AHK,2026-07-16,03:25,PEK,Dep 03:25,,departure,
LD 216_2026-07-16,LD 216,AHK,2026-07-16,03:30,NGO,Dep 03:54,,departure,
8K 526_2026-07-16,8K 526,KMI,2026-07-16,03:30,BKK,Dep 03:44,,departure,
LD 457_2026-07-16,LD 457,AHK,2026-07-16,03:35,"MNL, CEB",Dep 03:37,,departure,
LD 782_2026-07-16,LD 782,AHK,2026-07-16,03:40,PVG,Dep 03:47,,departure,
LD 831_2026-07-16,LD 831,AHK,2026-07-16,03:40,BKK,Dep 04:14,,departure,
LD 561_2026-07-16,LD 561,AHK,2026-07-16,03:45,SGN,Dep 03:56,,departure,
TH 3508_2026-07-16,TH 3508,RMY,2026-07-16,03:45,KUL,Dep 04:03,,departure,
3S 502_2026-07-16,3S 502,BOX,2026-07-16,04:00,LAX,Dep 04:37,,departure,
3Y 6011_2026-07-16,3Y 6011,MYU,2026-07-16,04:00,CGK,Dep 04:12,,departure,
QR 8433_2026-07-16,QR 8433,QTR,2026-07-16,04:00,DOH,Dep 01:57,,departure,
HJ 022_2026-07-16,HJ 022,TMN,2026-07-16,04:00,SYD,Dep 04:48,,departure,
LD 720_2026-07-16,LD 720,AHK,2026-07-16,04:05,CTU,Dep 04:05,,departure,
TH 3091_2026-07-16,TH 3091,RMY,2026-07-16,04:15,PEN,Dep 04:56,,departure,
EK 9785_2026-07-16,EK 9785,UAE,2026-07-16,04:15,DWC,Dep 04:38,,departure,
LD 680_2026-07-16,LD 680,AHK,2026-07-16,04:20,TPE,Dep 04:47,,departure,
RH 392_2026-07-16,RH 392,HKC,2026-07-16,04:50,"DEL, BUD",Cancelled,,departure,
3S 715_2026-07-16,3S 715,BOX,2026-07-16,05:35,"DXB, LEJ",Dep 06:51,,departure,
3S 733_2026-07-16,3S 733,BOX,2026-07-16,05:40,"BLR, LEJ",Dep 06:35,,departure,
ES 720_2026-07-16,ES 720,DHX,2026-07-16,05:40,BAH,Dep 06:12,,departure,
3S 525_2026-07-16,3S 525,BOX,2026-07-16,05:45,"BAH, LEJ",Dep 06:09,,departure,
EK 9835_2026-07-16,EK 9835,UAE,2026-07-16,05:45,DWC,Dep 06:13,,departure,
FX 5025_2026-07-16,FX 5025,FDX,2026-07-16,06:20,"IST, CDG, LGG, MEM",Dep 06:27,,departure,
K4 255_2026-07-16,K4 255,CKS,2026-07-16,06:40,"YHM, JFK, CVG",Dep 09:12,,departure,
D0 593_2026-07-16,D0 593,DHK,2026-07-16,06:40,"DEL, EMA",Dep 06:51,,departure,
K4 241_2026-07-16,K4 241,CKS,2026-07-16,07:00,"ANC, CVG",Dep 07:12,,departure,
RH 331_2026-07-16,RH 331,HKC,2026-07-16,07:00,BKK,Dep 14:04 (17/07/2026),,departure,
CK 264_2026-07-16,CK 264,CKK,2026-07-16,07:00,CKG,Dep 20:00,,departure,
MB 430_2026-07-16,MB 430,MNB,2026-07-16,07:10,"CRZ, IST",Dep 07:19,,departure,
SV 981_2026-07-16,SV 981,SVA,2026-07-16,07:20,RUH,Dep 09:21,,departure,
QR 8417_2026-07-16,QR 8417,QTR,2026-07-16,07:25,DOH,Dep 07:22,,departure,
5Y 8523_2026-07-16,5Y 8523,GTI,2026-07-16,07:30,"ANC, ORD",Dep 05:09 (17/07/2026),,departure,
SR 815_2026-07-16,SR 815,XKY,2026-07-16,07:30,CRK,Dep 07:41,,departure,
3S 507_2026-07-16,3S 507,BOX,2026-07-16,07:40,LEJ,Dep 07:54,,departure,
CX 3280_2026-07-16,CX 3280,CPA,2026-07-16,08:05,"ANC, LAX, PDX",Dep 10:47,,departure,
3S 503_2026-07-16,3S 503,BOX,2026-07-16,08:55,LEJ,Dep 10:52,,departure,
HE 807_2026-07-16,HE 807,HGO,2026-07-16,09:00,RUH,Dep 10:41,,departure,
CC 4800_2026-07-16,CC 4800,ABD,2026-07-16,09:20,"CMB, JNB",Cancelled,,departure,
QY 653_2026-07-16,QY 653,BCS,2026-07-16,09:50,"DWC, LEJ",Dep 09:56,,departure,
O3 268_2026-07-16,O3 268,CSS,2026-07-16,09:55,NGB,Dep 11:39,,departure,
CX 043_2026-07-16,CX 043,CPA,2026-07-16,10:10,DEL,Dep 16:07,,departure,
5X 067_2026-07-16,5X 067,UPS,2026-07-16,10:25,"ICN, ANC, SDF",Dep 11:30,,departure,
CV 976_2026-07-16,CV 976,CLX,2026-07-16,10:30,"GYD, LUX",Dep 11:58,,departure,
MP 9432_2026-07-16,MP 9432,MPH,2026-07-16,10:35,"GYD, AMS",Dep 12:29,,departure,
CT 182_2026-07-16,CT 182,AAE,2026-07-16,10:35,"HSA, LGG",Dep 12:37,,departure,
5C 852_2026-07-16,5C 852,ICL,2026-07-16,10:50,TLV,Dep 11:10,,departure,
BR 6530_2026-07-16,BR 6530,EVA,2026-07-16,11:05,TPE,Dep 12:48,,departure,
CI 5832_2026-07-16,CI 5832,CAL,2026-07-16,11:15,TPE,Dep 12:46,,departure,
EY 926_2026-07-16,EY 926,ETD,2026-07-16,11:15,AUH,Dep 11:46,,departure,
5X 003_2026-07-16,5X 003,UPS,2026-07-16,11:25,"BLR, CGN, PHL",Dep 11:20,,departure,
5Y 8030_2026-07-16,5Y 8030,GTI,2026-07-16,11:25,"ANC, MIA",Cancelled,,departure,
7L 625_2026-07-16,7L 625,AZG,2026-07-16,11:40,GYD,Dep 13:19,,departure,
RH 371_2026-07-16,RH 371,HKC,2026-07-16,11:50,SIN,Cancelled,,departure,
CX 036_2026-07-16,CX 036,CPA,2026-07-16,11:55,KIX,Dep 17:41,,departure,
T8 4704_2026-07-16,T8 4704,TVR,2026-07-16,12:00,SHJ,Dep 14:11,,departure,
QR 8427_2026-07-16,QR 8427,QTR,2026-07-16,12:10,DOH,Dep 13:07,,departure,
RH 962_2026-07-16,RH 962,HKC,2026-07-16,12:30,KIX,Dep 15:53,,departure,
KJ 968_2026-07-16,KJ 968,AIH,2026-07-16,12:45,ICN,Dep 14:13,,departure,
EK 9825_2026-07-16,EK 9825,UAE,2026-07-16,12:50,DWC,Dep 13:22,,departure,
SQ 7921_2026-07-16,SQ 7921,SIA,2026-07-16,13:10,SIN,Cancelled,,departure,
7L 1923_2026-07-16,7L 1923,AZG,2026-07-16,13:10,DWC,Dep 14:49,,departure,
EK 9837_2026-07-16,EK 9837,UAE,2026-07-16,13:15,DWC,Dep 14:42,,departure,
RH 9457_2026-07-16,RH 9457,HKC,2026-07-16,13:20,DEL,Dep 02:40 (17/07/2026),,departure,
CX 3298_2026-07-16,CX 3298,CPA,2026-07-16,13:50,"ANC, JFK",Dep 19:32,,departure,
3S 509_2026-07-16,3S 509,BOX,2026-07-16,14:15,LEJ,Dep 14:07,,departure,
EK 9841_2026-07-16,EK 9841,UAE,2026-07-16,14:30,DWC,Dep 16:18,,departure,
SQ 7952_2026-07-16,SQ 7952,SIA,2026-07-16,14:45,"ANC, DFW",Dep 17:09,,departure,
WW 862_2026-07-16,WW 862,KXP,2026-07-16,14:45,KUL,Cancelled,,departure,
5X 001_2026-07-16,5X 001,UPS,2026-07-16,15:40,"CGN, PHL",Dep 15:35,,departure,
ET 3685_2026-07-16,ET 3685,ETH,2026-07-16,15:45,ADD,Dep 18:38,,departure,
RH 317_2026-07-16,RH 317,HKC,2026-07-16,15:55,HAN,Dep 06:24 (17/07/2026),,departure,
CX 3243_2026-07-16,CX 3243,CPA,2026-07-16,16:05,HAN,Dep 03:23 (17/07/2026),,departure,
5X 061_2026-07-16,5X 061,UPS,2026-07-16,16:05,"TPE, ANC, SDF",Dep 16:34,,departure,
P9 881_2026-07-16,P9 881,MGE,2026-07-16,16:10,GUM,Dep 17:14,,departure,
5X 166_2026-07-16,5X 166,UPS,2026-07-16,16:10,"SIN, SDF",Dep 16:28,,departure,
KE 9314_2026-07-16,KE 9314,KAL,2026-07-16,16:55,ICN,Dep 16:55,,departure,
3S 519_2026-07-16,3S 519,BOX,2026-07-16,17:00,LEJ,Dep 17:07,,departure,
5Y 654_2026-07-16,5Y 654,GTI,2026-07-16,17:25,"ICN, ANC, ORD",Dep 17:34,,departure,
QR 8471_2026-07-16,QR 8471,QTR,2026-07-16,17:45,DOH,Dep 19:16,,departure,
MH 6119_2026-07-16,MH 6119,MAS,2026-07-16,18:10,KUL,Dep 14:51 (17/07/2026),,departure,
LH 8461_2026-07-16,LH 8461,GEC,2026-07-16,18:25,"IST, FRA",Dep 18:28,,departure,
CX 2047_2026-07-16,CX 2047,CPA,2026-07-16,18:30,MAA,Dep 20:22,,departure,
5X 063_2026-07-16,5X 063,UPS,2026-07-16,19:05,"ANC, SDF",Dep 19:20,,departure,
CI 5838_2026-07-16,CI 5838,CAL,2026-07-16,19:20,TPE,Dep 20:31,,departure,
TH 641_2026-07-16,TH 641,RMY,2026-07-16,19:30,KUL,Dep 18:55,,departure,
CV 287_2026-07-16,CV 287,CLX,2026-07-16,19:35,"ANC, DFW, MIA",Dep 23:36,,departure,
AK 8542_2026-07-16,AK 8542,AXM,2026-07-16,19:45,KUL,Dep 21:02,,departure,
FX 5991_2026-07-16,FX 5991,FDX,2026-07-16,19:50,"KIX, OAK",Dep 19:49,,departure,
5X 059_2026-07-16,5X 059,UPS,2026-07-16,19:50,"ANC, ONT",Dep 19:45,,departure,
C8 782_2026-07-16,C8 782,ICV,2026-07-16,20:00,"ASB, MXP",Dep 19:43,,departure,
CX 056_2026-07-16,CX 056,CPA,2026-07-16,20:25,PVG,Dep 18:48 (17/07/2026),,departure,
7L 147_2026-07-16,7L 147,AZG,2026-07-16,20:25,GYD,Cancelled,,departure,
CX 054_2026-07-16,CX 054,CPA,2026-07-16,20:45,"CGO, PVG",Dep 06:28 (17/07/2026),,departure,
2U 8612_2026-07-16,2U 8612,FKH,2026-07-16,21:10,DOH,Dep 00:27 (17/07/2026),,departure,
RH 351_2026-07-16,RH 351,HKC,2026-07-16,21:20,MNL,Dep 22:41,,departure,
7L 692_2026-07-16,7L 692,AZG,2026-07-16,21:20,GYD,Cancelled,,departure,
QR 8413_2026-07-16,QR 8413,QTR,2026-07-16,21:30,DOH,Dep 23:18,,departure,
D0 009_2026-07-16,D0 009,DHK,2026-07-16,21:40,CVG,Dep 22:17,,departure,
EK 9925_2026-07-16,EK 9925,UAE,2026-07-16,22:45,"ANC, LAX",Cancelled,,departure,
ET 3785_2026-07-17,ET 3785,ETH,2026-07-17,00:00,"MCT, MAD",Cancelled,,departure,
CX 2094_2026-07-17,CX 2094,CPA,2026-07-17,00:10,"ANC, ORD",Dep 06:19,,departure,
RH 4568_2026-07-17,RH 4568,HKC,2026-07-17,00:15,TPE,Dep 03:00,,departure,
RH 829_2026-07-17,RH 829,HKC,2026-07-17,00:15,PVG,Dep 04:31,,departure,
QR 8401_2026-07-17,QR 8401,QTR,2026-07-17,00:30,DOH,Dep 01:08,,departure,
CX 006_2026-07-17,CX 006,CPA,2026-07-17,00:50,NRT,Dep 12:57,,departure,
TH 671_2026-07-17,TH 671,RMY,2026-07-17,01:00,KUL,Dep 01:01,,departure,
CX 096_2026-07-17,CX 096,CPA,2026-07-17,01:30,"ANC, NLU",Dep 08:40,,departure,
SV 987_2026-07-17,SV 987,SVA,2026-07-17,02:00,RUH,Dep 13:05,,departure,
KZ 202_2026-07-17,KZ 202,NCA,2026-07-17,02:25,NRT,Dep 03:13,,departure,
KJ 974_2026-07-17,KJ 974,AIH,2026-07-17,02:40,ICN,Dep 02:30,,departure,
CI 5826_2026-07-17,CI 5826,CAL,2026-07-17,03:00,TPE,Dep 04:05,,departure,
CX 3031_2026-07-17,CX 3031,CPA,2026-07-17,03:00,AMS,Dep 03:12,,departure,
KE 314_2026-07-17,KE 314,KAL,2026-07-17,03:10,ICN,Dep 03:04,,departure,
LD 204_2026-07-17,LD 204,AHK,2026-07-17,03:15,KIX,Dep 03:24,,departure,
LD 128_2026-07-17,LD 128,AHK,2026-07-17,03:20,ICN,Dep 03:27,,departure,
BR 6538_2026-07-17,BR 6538,EVA,2026-07-17,03:20,TPE,Dep 02:56,,departure,
LD 208_2026-07-17,LD 208,AHK,2026-07-17,03:25,NRT,Dep 04:09,,departure,
LD 327_2026-07-17,LD 327,AHK,2026-07-17,03:25,SIN,Dep 03:48,,departure,
LD 768_2026-07-17,LD 768,AHK,2026-07-17,03:25,PEK,Dep 03:40,,departure,
LD 216_2026-07-17,LD 216,AHK,2026-07-17,03:30,NGO,Dep 03:48,,departure,
8K 526_2026-07-17,8K 526,KMI,2026-07-17,03:30,BKK,Dep 03:27,,departure,
LD 457_2026-07-17,LD 457,AHK,2026-07-17,03:35,"MNL, CEB",Dep 03:56,,departure,
LD 782_2026-07-17,LD 782,AHK,2026-07-17,03:40,PVG,Dep 04:08,,departure,
LD 831_2026-07-17,LD 831,AHK,2026-07-17,03:40,BKK,Dep 03:55,,departure,
LD 561_2026-07-17,LD 561,AHK,2026-07-17,03:45,SGN,Dep 04:05,,departure,
TH 3508_2026-07-17,TH 3508,RMY,2026-07-17,03:45,KUL,Dep 03:47,,departure,
NH 8512_2026-07-17,NH 8512,ANA,2026-07-17,03:50,NRT,Dep 04:16,,departure,
3S 500_2026-07-17,3S 500,BOX,2026-07-17,04:00,LAX,Dep 04:35,,departure,
3Y 6011_2026-07-17,3Y 6011,MYU,2026-07-17,04:00,CGK,Dep 04:53,,departure,
LD 720_2026-07-17,LD 720,AHK,2026-07-17,04:05,CTU,Dep 04:16,,departure,
CX 072_2026-07-17,CX 072,CPA,2026-07-17,04:10,"ANC, MIA",Dep 05:13,,departure,
QR 8407_2026-07-17,QR 8407,QTR,2026-07-17,04:10,DOH,Dep 04:47,,departure,
TH 3091_2026-07-17,TH 3091,RMY,2026-07-17,04:15,PEN,Dep 04:39,,departure,
LD 680_2026-07-17,LD 680,AHK,2026-07-17,04:20,TPE,Dep 04:59,,departure,
QR 8415_2026-07-17,QR 8415,QTR,2026-07-17,05:30,DOH,Dep 07:07,,departure,
3S 713_2026-07-17,3S 713,BOX,2026-07-17,05:35,"DXB, LEJ",Dep 06:48,,departure,
3S 735_2026-07-17,3S 735,BOX,2026-07-17,05:40,"BLR, LEJ",Dep 06:22,,departure,
ES 728_2026-07-17,ES 728,DHX,2026-07-17,05:40,BAH,Dep 05:41,,departure,
3S 523_2026-07-17,3S 523,BOX,2026-07-17,05:45,"BAH, LEJ",Dep 06:30,,departure,
FX 5217_2026-07-17,FX 5217,FDX,2026-07-17,06:05,"IST, CDG, MXP, MEM",Dep 05:59,,departure,
D0 591_2026-07-17,D0 591,DHK,2026-07-17,06:40,"DEL, EMA",Dep 08:13,,departure,
CX 2058_2026-07-17,CX 2058,CPA,2026-07-17,06:45,PVG,Dep 13:56,,departure,
ET 3035_2026-07-17,ET 3035,ETH,2026-07-17,06:55,ADD,Cancelled,,departure,
QR 8409_2026-07-17,QR 8409,QTR,2026-07-17,06:55,DOH,Dep 07:26,,departure,
K4 243_2026-07-17,K4 243,CKS,2026-07-17,07:00,"ANC, MIA",Dep 07:06,,departure,
RH 331_2026-07-17,RH 331,HKC,2026-07-17,07:00,BKK,Dep 17:10 (18/07/2026),,departure,
CC 4600_2026-07-17,CC 4600,ABD,2026-07-17,07:00,"CMB, JNB",Cancelled,,departure,
QR 8411_2026-07-17,QR 8411,QTR,2026-07-17,07:00,DOH,Dep 06:58,,departure,
5Y 5528_2026-07-17,5Y 5528,GTI,2026-07-17,07:00,ICN,Cancelled,,departure,
K4 209_2026-07-17,K4 209,CKS,2026-07-17,07:05,"ANC, CVG",Dep 07:04,,departure,
CX 037_2026-07-17,CX 037,CPA,2026-07-17,07:05,"BLR, LHR",Dep 07:14,,departure,
K4 272_2026-07-17,K4 272,CKS,2026-07-17,07:15,"DWC, LGG",Dep 07:17,,departure,
EK 9843_2026-07-17,EK 9843,UAE,2026-07-17,07:15,DWC,Dep 10:33,,departure,
SR 815_2026-07-17,SR 815,XKY,2026-07-17,07:30,CRK,Dep 07:12,,departure,
CI 6842_2026-07-17,CI 6842,CAL,2026-07-17,07:35,TPE,Dep 07:55,,departure,
3S 703_2026-07-17,3S 703,BOX,2026-07-17,07:40,LEJ,Dep 08:02,,departure,
O3 152_2026-07-17,O3 152,CSS,2026-07-17,07:55,EHU,Dep 08:06,,departure,
3S 580_2026-07-17,3S 580,BOX,2026-07-17,09:00,CVG,Dep 09:07,,departure,
F5 7615_2026-07-17,F5 7615,ATG,2026-07-17,09:00,"DWC, TLV",Cancelled,,departure,
QY 657_2026-07-17,QY 657,BCS,2026-07-17,09:50,"DWC, LEJ",Cancelled,,departure,
O3 268_2026-07-17,O3 268,CSS,2026-07-17,09:55,NGB,Dep 09:38,,departure,
QY 517_2026-07-17,QY 517,BCS,2026-07-17,10:00,"DWC, LEJ",Dep 12:33,,departure,
CX 2073_2026-07-17,CX 2073,CPA,2026-07-17,10:05,SIN,Dep 12:18,,departure,
CV 913_2026-07-17,CV 913,CLX,2026-07-17,10:15,"GYD, LUX",Dep 14:43,,departure,
QR 8435_2026-07-17,QR 8435,QTR,2026-07-17,10:15,DOH,Dep 11:18,,departure,
EY 932_2026-07-17,EY 932,ETD,2026-07-17,10:25,AUH,Dep 11:46,,departure,
3S 503_2026-07-17,3S 503,BOX,2026-07-17,10:50,LEJ,Cancelled,,departure,
EK 9791_2026-07-17,EK 9791,UAE,2026-07-17,10:55,DWC,Dep 13:45,,departure,
5X 003_2026-07-17,5X 003,UPS,2026-07-17,11:25,"BLR, CGN, PHL",Dep 11:34,,departure,
CV 272_2026-07-17,CV 272,CLX,2026-07-17,11:40,"ANC, ORD",Dep 12:04,,departure,
RH 371_2026-07-17,RH 371,HKC,2026-07-17,11:50,SIN,Dep 10:32,,departure,
QR 8405_2026-07-17,QR 8405,QTR,2026-07-17,11:55,DOH,Dep 21:43,,departure,
T8 4726_2026-07-17,T8 4726,TVR,2026-07-17,12:00,DMM,Dep 12:10,,departure,
RH 9457_2026-07-17,RH 9457,HKC,2026-07-17,12:00,DEL,Dep 00:08 (18/07/2026),,departure,
3V 400_2026-07-17,3V 400,TAY,2026-07-17,12:25,"DWC, LGG",Dep 13:19,,departure,
5C 852_2026-07-17,5C 852,ICL,2026-07-17,12:30,TLV,Dep 12:34,,departure,
KJ 970_2026-07-17,KJ 970,AIH,2026-07-17,13:15,ICN,Dep 14:26,,departure,
7L 629_2026-07-17,7L 629,AZG,2026-07-17,14:00,GYD,Dep 16:25,,departure,
RH 9375_2026-07-17,RH 9375,HKC,2026-07-17,14:00,MAA,Dep 16:16,,departure,
7L 1412_2026-07-17,7L 1412,AZG,2026-07-17,14:00,GYD,Cancelled,,departure,
K4 551_2026-07-17,K4 551,CKS,2026-07-17,14:15,"NRT, ANC, ORD",Dep 14:18,,departure,
TK 6259_2026-07-17,TK 6259,THY,2026-07-17,14:20,IST,Dep 15:30,,departure,
5X 1931_2026-07-17,5X 1931,UPS,2026-07-17,14:20,"ANC, SDF",Dep 00:00 (18/07/2026),,departure,
CX 039_2026-07-17,CX 039,CPA,2026-07-17,14:45,BOM,Dep 10:08 (18/07/2026),,departure,
EK 9853_2026-07-17,EK 9853,UAE,2026-07-17,14:45,DWC,Dep 15:35,,departure,
WW 862_2026-07-17,WW 862,KXP,2026-07-17,15:20,KUL,Cancelled,,departure,
KE 8314_2026-07-17,KE 8314,KAL,2026-07-17,15:50,ICN,Dep 15:19,,departure,
5Y 612_2026-07-17,5Y 612,GTI,2026-07-17,15:55,"ANC, HSV, MIA",Dep 07:15 (18/07/2026),,departure,
