flight_id,flight_no,airline,date,time,port,status,status_code,flight_type,last_updated
OM 5732_2026-09-08,OM 5732,MGL,2026-09-08,05:50,SIN,At gate 05:40,,arrival,2026-09-08T11:45:35+08:00
AA 8902_2026-09-08,AA 8902,AAL,2026-09-08,05:50,SIN,At gate 05:40,,arrival,2026-09-08T11:45:35+08:00
CX 292_2026-09-08,CX 292,CPA,2026-09-08,06:00,FCO,At gate 06:00,,arrival,2026-09-08T11:45:35+08:00
CX 640_2026-09-08,CX 640,CPA,2026-09-08,06:00,KTM,At gate 06:03,,arrival,2026-09-08T11:45:35+08:00
FJ 393_2026-09-08,FJ 393,FJI,2026-09-08,06:00,NAN,At gate 05:52,,arrival,2026-09-08T11:45:35+08:00
CX 6900_2026-09-08,CX 6900,CPA,2026-09-08,06:00,NAN,At gate 05:52,,arrival,2026-09-08T11:45:35+08:00
BA 8025_2026-09-08,BA 8025,BAW,2026-09-08,06:00,NAN,At gate 05:52,,arrival,2026-09-08T11:45:35+08:00
AY 3102_2026-09-08,AY 3102,FIN,2026-09-08,06:00,NAN,At gate 05:52,,arrival,2026-09-08T11:45:35+08:00
JL 5362_2026-09-08,JL 5362,JAL,2026-09-08,06:00,NAN,At gate 05:52,,arrival,2026-09-08T11:45:35+08:00
CX 798_2026-09-08,CX 798,CPA,2026-09-08,06:05,CGK,Cancelled,,arrival,2026-09-08T11:45:35+08:00
BA 4148_2026-09-08,BA 4148,BAW,2026-09-08,06:05,CGK,Cancelled,,arrival,2026-09-08T11:45:35+08:00
AA 8918_2026-09-08,AA 8918,AAL,2026-09-08,06:05,CGK,Cancelled,,arrival,2026-09-08T11:45:35+08:00
CX 270_2026-09-08,CX 270,CPA,2026-09-08,06:10,AMS,At gate 05:45,,arrival,2026-09-08T11:45:35+08:00
UO 235_2026-09-08,UO 235,HKE,2026-09-08,06:10,PKX,At gate 05:22,,arrival,2026-09-08T11:45:35+08:00
CX 5235_2026-09-08,CX 5235,CPA,2026-09-08,06:10,PKX,At gate 05:22,,arrival,2026-09-08T11:45:35+08:00
CX 234_2026-09-08,CX 234,CPA,2026-09-08,06:15,MXP,At gate 06:27,,arrival,2026-09-08T11:45:35+08:00
CX 260_2026-09-08,CX 260,CPA,2026-09-08,06:15,CDG,At gate 06:08,,arrival,2026-09-08T11:45:35+08:00
CX 873_2026-09-08,CX 873,CPA,2026-09-08,06:15,SFO,At gate 05:48,,arrival,2026-09-08T11:45:35+08:00
MH 9183_2026-09-08,MH 9183,MAS,2026-09-08,06:15,SFO,At gate 05:48,,arrival,2026-09-08T11:45:35+08:00
OM 5873_2026-09-08,OM 5873,MGL,2026-09-08,06:15,SFO,At gate 05:48,,arrival,2026-09-08T11:45:35+08:00
AA 8931_2026-09-08,AA 8931,AAL,2026-09-08,06:15,SFO,At gate 05:48,,arrival,2026-09-08T11:45:35+08:00
AI 314_2026-09-08,AI 314,AIC,2026-09-08,06:15,DEL,At gate 06:39,,arrival,2026-09-08T11:45:35+08:00
CX 953_2026-09-08,CX 953,CPA,2026-09-08,06:25,CAN,At gate 05:55,,arrival,2026-09-08T11:45:35+08:00
CX 748_2026-09-08,CX 748,CPA,2026-09-08,06:30,JNB,At gate 06:08,,arrival,2026-09-08T11:45:35+08:00
LA 6093_2026-09-08,LA 6093,LAN,2026-09-08,06:30,JNB,At gate 06:08,,arrival,2026-09-08T11:45:35+08:00
JL 7900_2026-09-08,JL 7900,JAL,2026-09-08,06:30,JNB,At gate 06:08,,arrival,2026-09-08T11:45:35+08:00
CX 216_2026-09-08,CX 216,CPA,2026-09-08,06:35,MAN,At gate 06:10,,arrival,2026-09-08T11:45:35+08:00
CX 294_2026-09-08,CX 294,CPA,2026-09-08,06:35,BRU,At gate 06:30,,arrival,2026-09-08T11:45:35+08:00
CX 698_2026-09-08,CX 698,CPA,2026-09-08,06:40,DEL,At gate 06:37,,arrival,2026-09-08T11:45:35+08:00
CX 881_2026-09-08,CX 881,CPA,2026-09-08,06:45,LAX,At gate 06:22,,arrival,2026-09-08T11:45:35+08:00
OM 5881_2026-09-08,OM 5881,MGL,2026-09-08,06:45,LAX,At gate 06:22,,arrival,2026-09-08T11:45:35+08:00
AA 8934_2026-09-08,AA 8934,AAL,2026-09-08,06:45,LAX,At gate 06:22,,arrival,2026-09-08T11:45:35+08:00
LA 5646_2026-09-08,LA 5646,LAN,2026-09-08,06:45,LAX,At gate 06:22,,arrival,2026-09-08T11:45:35+08:00
MH 9191_2026-09-08,MH 9191,MAS,2026-09-08,06:45,LAX,At gate 06:22,,arrival,2026-09-08T11:45:35+08:00
CX 156_2026-09-08,CX 156,CPA,2026-09-08,06:50,BNE,At gate 06:56,,arrival,2026-09-08T11:45:35+08:00
JL 7906_2026-09-08,JL 7906,JAL,2026-09-08,06:50,BNE,At gate 06:56,,arrival,2026-09-08T11:45:35+08:00
AY 5850_2026-09-08,AY 5850,FIN,2026-09-08,06:50,BNE,At gate 06:56,,arrival,2026-09-08T11:45:35+08:00
OM 5632_2026-09-08,OM 5632,MGL,2026-09-08,06:50,BNE,At gate 06:56,,arrival,2026-09-08T11:45:35+08:00
BA 4146_2026-09-08,BA 4146,BAW,2026-09-08,06:50,BNE,At gate 06:56,,arrival,2026-09-08T11:45:35+08:00
LH 7008_2026-09-08,LH 7008,DLH,2026-09-08,06:50,BNE,At gate 06:56,,arrival,2026-09-08T11:45:35+08:00
CX 300_2026-09-08,CX 300,CPA,2026-09-08,06:50,MUC,At gate 06:42,,arrival,2026-09-08T11:45:35+08:00
CX 178_2026-09-08,CX 178,CPA,2026-09-08,06:55,MEL,At gate 06:50,,arrival,2026-09-08T11:45:35+08:00
AY 5844_2026-09-08,AY 5844,FIN,2026-09-08,06:55,MEL,At gate 06:50,,arrival,2026-09-08T11:45:35+08:00
OM 5612_2026-09-08,OM 5612,MGL,2026-09-08,06:55,MEL,At gate 06:50,,arrival,2026-09-08T11:45:35+08:00
BA 4140_2026-09-08,BA 4140,BAW,2026-09-08,06:55,MEL,At gate 06:50,,arrival,2026-09-08T11:45:35+08:00
CX 382_2026-09-08,CX 382,CPA,2026-09-08,06:55,ZRH,At gate 07:09,,arrival,2026-09-08T11:45:35+08:00
CX 395_2026-09-08,CX 395,CPA,2026-09-08,06:55,PEK,At gate 06:16,,arrival,2026-09-08T11:45:35+08:00
CA 6515_2026-09-08,CA 6515,CCA,2026-09-08,06:55,PEK,At gate 06:16,,arrival,2026-09-08T11:45:35+08:00
HX 081_2026-09-08,HX 081,CRK,2026-09-08,07:00,YVR,At gate 06:19,,arrival,2026-09-08T11:45:35+08:00
CX 318_2026-09-08,CX 318,CPA,2026-09-08,07:00,BCN,At gate 07:17,,arrival,2026-09-08T11:45:35+08:00
CX 732_2026-09-08,CX 732,CPA,2026-09-08,07:00,KUL,At gate 07:22,,arrival,2026-09-08T11:45:35+08:00
MH 9206_2026-09-08,MH 9206,MAS,2026-09-08,07:00,KUL,At gate 07:22,,arrival,2026-09-08T11:45:35+08:00
CX 288_2026-09-08,CX 288,CPA,2026-09-08,07:20,FRA,At gate 07:24,,arrival,2026-09-08T11:45:35+08:00
LH 7014_2026-09-08,LH 7014,DLH,2026-09-08,07:20,FRA,At gate 07:24,,arrival,2026-09-08T11:45:35+08:00
CX 252_2026-09-08,CX 252,CPA,2026-09-08,07:50,LHR,At gate 07:31,,arrival,2026-09-08T11:45:35+08:00
CX 974_2026-09-08,CX 974,CPA,2026-09-08,07:50,MNL,At gate 07:29,,arrival,2026-09-08T11:45:35+08:00
CX 170_2026-09-08,CX 170,CPA,2026-09-08,08:05,PER,At gate 07:51,,arrival,2026-09-08T11:45:35+08:00
LH 7016_2026-09-08,LH 7016,DLH,2026-09-08,08:05,PER,At gate 07:51,,arrival,2026-09-08T11:45:35+08:00
QF 8237_2026-09-08,QF 8237,QFA,2026-09-08,08:05,PER,At gate 07:51,,arrival,2026-09-08T11:45:35+08:00
AY 5846_2026-09-08,AY 5846,FIN,2026-09-08,08:05,PER,At gate 07:51,,arrival,2026-09-08T11:45:35+08:00
OM 5622_2026-09-08,OM 5622,MGL,2026-09-08,08:05,PER,At gate 07:51,,arrival,2026-09-08T11:45:35+08:00
JL 7904_2026-09-08,JL 7904,JAL,2026-09-08,08:05,PER,At gate 07:51,,arrival,2026-09-08T11:45:35+08:00
BA 4144_2026-09-08,BA 4144,BAW,2026-09-08,08:05,PER,At gate 07:51,,arrival,2026-09-08T11:45:35+08:00
CX 662_2026-09-08,CX 662,CPA,2026-09-08,08:10,DAC,At gate 07:57,,arrival,2026-09-08T11:45:35+08:00
JL 7934_2026-09-08,JL 7934,JAL,2026-09-08,08:10,DAC,At gate 07:57,,arrival,2026-09-08T11:45:35+08:00
5J 272_2026-09-08,5J 272,CEB,2026-09-08,08:10,MNL,At gate 07:51,,arrival,2026-09-08T11:45:35+08:00
MU 7365_2026-09-08,MU 7365,CES,2026-09-08,08:45,PVG,At gate 08:53,,arrival,2026-09-08T11:45:35+08:00
BR 891_2026-09-08,BR 891,EVA,2026-09-08,08:50,TPE,At gate 08:47,,arrival,2026-09-08T11:45:35+08:00
HX 1819_2026-09-08,HX 1819,CRK,2026-09-08,08:50,TPE,At gate 08:47,,arrival,2026-09-08T11:45:35+08:00
EY 870_2026-09-08,EY 870,ETD,2026-09-08,09:00,AUH,At gate 09:48,,arrival,2026-09-08T11:45:35+08:00
HX 3600_2026-09-08,HX 3600,CRK,2026-09-08,09:00,AUH,At gate 09:48,,arrival,2026-09-08T11:45:35+08:00
HU 705_2026-09-08,HU 705,CHH,2026-09-08,09:05,HAK,At gate 08:32,,arrival,2026-09-08T11:45:35+08:00
HX 1705_2026-09-08,HX 1705,CRK,2026-09-08,09:05,HAK,At gate 08:32,,arrival,2026-09-08T11:45:35+08:00
CX 449_2026-09-08,CX 449,CPA,2026-09-08,09:05,KHH,At gate 08:37,,arrival,2026-09-08T11:45:35+08:00
CI 933_2026-09-08,CI 933,CAL,2026-09-08,09:10,KHH,At gate 09:00,,arrival,2026-09-08T11:45:35+08:00
AE 5213_2026-09-08,AE 5213,MDA,2026-09-08,09:10,KHH,At gate 09:00,,arrival,2026-09-08T11:45:35+08:00
CX 612_2026-09-08,CX 612,CPA,2026-09-08,09:10,CMB,At gate 09:02,,arrival,2026-09-08T11:45:35+08:00
AY 5116_2026-09-08,AY 5116,FIN,2026-09-08,09:10,CMB,At gate 09:02,,arrival,2026-09-08T11:45:35+08:00
QF 8216_2026-09-08,QF 8216,QFA,2026-09-08,09:10,CMB,At gate 09:02,,arrival,2026-09-08T11:45:35+08:00
AA 8952_2026-09-08,AA 8952,AAL,2026-09-08,09:10,CMB,At gate 09:02,,arrival,2026-09-08T11:45:35+08:00
CX 632_2026-09-08,CX 632,CPA,2026-09-08,09:10,MAA,At gate 09:08,,arrival,2026-09-08T11:45:35+08:00
JL 7914_2026-09-08,JL 7914,JAL,2026-09-08,09:10,MAA,At gate 09:08,,arrival,2026-09-08T11:45:35+08:00
AA 8946_2026-09-08,AA 8946,AAL,2026-09-08,09:10,MAA,At gate 09:08,,arrival,2026-09-08T11:45:35+08:00
CI 601_2026-09-08,CI 601,CAL,2026-09-08,09:15,TPE,At gate 09:14,,arrival,2026-09-08T11:45:35+08:00
CX 694_2026-09-08,CX 694,CPA,2026-09-08,09:20,DEL,At gate 11:40,,arrival,2026-09-08T11:45:35+08:00
OM 5751_2026-09-08,OM 5751,MGL,2026-09-08,09:20,DEL,At gate 11:40,,arrival,2026-09-08T11:45:35+08:00
JL 7908_2026-09-08,JL 7908,JAL,2026-09-08,09:20,DEL,At gate 11:40,,arrival,2026-09-08T11:45:35+08:00
AA 8944_2026-09-08,AA 8944,AAL,2026-09-08,09:20,DEL,At gate 11:40,,arrival,2026-09-08T11:45:35+08:00
UO 699_2026-09-08,UO 699,HKE,2026-09-08,09:40,CJU,At gate 09:14,,arrival,2026-09-08T11:45:35+08:00
CX 5699_2026-09-08,CX 5699,CPA,2026-09-08,09:40,CJU,At gate 09:14,,arrival,2026-09-08T11:45:35+08:00
CX 624_2026-09-08,CX 624,CPA,2026-09-08,09:50,BLR,At gate 10:13,,arrival,2026-09-08T11:45:35+08:00
JX 233_2026-09-08,JX 233,SJX,2026-09-08,09:55,TPE,At gate 09:45,,arrival,2026-09-08T11:45:35+08:00
CX 407_2026-09-08,CX 407,CPA,2026-09-08,10:00,TPE,At gate 09:50,,arrival,2026-09-08T11:45:35+08:00
BR 851_2026-09-08,BR 851,EVA,2026-09-08,10:05,TPE,At gate 10:31,,arrival,2026-09-08T11:45:35+08:00
HX 1821_2026-09-08,HX 1821,CRK,2026-09-08,10:05,TPE,At gate 10:31,,arrival,2026-09-08T11:45:35+08:00
CX 303_2026-09-08,CX 303,CPA,2026-09-08,10:10,PVG,At gate 09:48,,arrival,2026-09-08T11:45:35+08:00
CX 660_2026-09-08,CX 660,CPA,2026-09-08,10:10,BOM,At gate 10:16,,arrival,2026-09-08T11:45:35+08:00
OM 5624_2026-09-08,OM 5624,MGL,2026-09-08,10:10,BOM,At gate 10:16,,arrival,2026-09-08T11:45:35+08:00
JL 7912_2026-09-08,JL 7912,JAL,2026-09-08,10:10,BOM,At gate 10:16,,arrival,2026-09-08T11:45:35+08:00
AA 8945_2026-09-08,AA 8945,AAL,2026-09-08,10:10,BOM,At gate 10:16,,arrival,2026-09-08T11:45:35+08:00
CX 933_2026-09-08,CX 933,CPA,2026-09-08,10:10,XIY,At gate 09:31,,arrival,2026-09-08T11:45:35+08:00
UO 625_2026-09-08,UO 625,HKE,2026-09-08,10:15,HND,At gate 10:01,,arrival,2026-09-08T11:45:35+08:00
CX 5625_2026-09-08,CX 5625,CPA,2026-09-08,10:15,HND,At gate 10:01,,arrival,2026-09-08T11:45:35+08:00
HX 231_2026-09-08,HX 231,CRK,2026-09-08,10:20,PVG,At gate 10:05,,arrival,2026-09-08T11:45:35+08:00
HU 8510_2026-09-08,HU 8510,CHH,2026-09-08,10:20,PVG,At gate 10:05,,arrival,2026-09-08T11:45:35+08:00
UO 607_2026-09-08,UO 607,HKE,2026-09-08,10:20,PUS,At gate 09:54,,arrival,2026-09-08T11:45:35+08:00
CX 5607_2026-09-08,CX 5607,CPA,2026-09-08,10:20,PUS,At gate 09:54,,arrival,2026-09-08T11:45:35+08:00
MU 9623_2026-09-08,MU 9623,CES,2026-09-08,10:25,KMG,At gate 10:25,,arrival,2026-09-08T11:45:35+08:00
MF 9035_2026-09-08,MF 9035,CXA,2026-09-08,10:25,KMG,At gate 10:25,,arrival,2026-09-08T11:45:35+08:00
CX 912_2026-09-08,CX 912,CPA,2026-09-08,10:30,MNL,At gate 10:13,,arrival,2026-09-08T11:45:35+08:00
CX 744_2026-09-08,CX 744,CPA,2026-09-08,10:40,SGN,At gate 10:49,,arrival,2026-09-08T11:45:35+08:00
QF 8225_2026-09-08,QF 8225,QFA,2026-09-08,10:40,SGN,At gate 10:49,,arrival,2026-09-08T11:45:35+08:00
OM 5628_2026-09-08,OM 5628,MGL,2026-09-08,10:40,SGN,At gate 10:49,,arrival,2026-09-08T11:45:35+08:00
AA 8926_2026-09-08,AA 8926,AAL,2026-09-08,10:40,SGN,At gate 10:49,,arrival,2026-09-08T11:45:35+08:00
CX 965_2026-09-08,CX 965,CPA,2026-09-08,10:40,HGH,At gate 10:13,,arrival,2026-09-08T11:45:35+08:00
CA 6565_2026-09-08,CA 6565,CCA,2026-09-08,10:40,HGH,At gate 10:13,,arrival,2026-09-08T11:45:35+08:00
UA 153_2026-09-08,UA 153,UAL,2026-09-08,10:40,SGN,At gate 10:34,,arrival,2026-09-08T11:45:35+08:00
CX 305_2026-09-08,CX 305,CPA,2026-09-08,10:45,NKG,At gate 10:14,,arrival,2026-09-08T11:45:35+08:00
CX 413_2026-09-08,CX 413,CPA,2026-09-08,10:50,ICN,At gate 10:23,,arrival,2026-09-08T11:45:35+08:00
QF 8228_2026-09-08,QF 8228,QFA,2026-09-08,10:50,ICN,At gate 10:23,,arrival,2026-09-08T11:45:35+08:00
QR 3488_2026-09-08,QR 3488,QTR,2026-09-08,10:50,ICN,At gate 10:23,,arrival,2026-09-08T11:45:35+08:00
AA 8896_2026-09-08,AA 8896,AAL,2026-09-08,10:50,ICN,At gate 10:23,,arrival,2026-09-08T11:45:35+08:00
BR 845_2026-09-08,BR 845,EVA,2026-09-08,10:55,KHH,At gate 10:25,,arrival,2026-09-08T11:45:35+08:00
HX 1845_2026-09-08,HX 1845,CRK,2026-09-08,10:55,KHH,At gate 10:25,,arrival,2026-09-08T11:45:35+08:00
CX 672_2026-09-08,CX 672,CPA,2026-09-08,10:55,HYD,At gate 10:46,,arrival,2026-09-08T11:45:35+08:00
OM 297_2026-09-08,OM 297,MGL,2026-09-08,10:55,UBN,At gate 10:39,,arrival,2026-09-08T11:45:35+08:00
CX 6201_2026-09-08,CX 6201,CPA,2026-09-08,10:55,UBN,At gate 10:39,,arrival,2026-09-08T11:45:35+08:00
CX 6203_2026-09-08,CX 6203,CPA,2026-09-08,10:55,UBN,At gate 10:39,,arrival,2026-09-08T11:45:35+08:00
TK 8640_2026-09-08,TK 8640,THY,2026-09-08,10:55,UBN,At gate 10:39,,arrival,2026-09-08T11:45:35+08:00
KE 2001_2026-09-08,KE 2001,KAL,2026-09-08,10:55,ICN,At gate 10:53,,arrival,2026-09-08T11:45:35+08:00
DL 7771_2026-09-08,DL 7771,DAL,2026-09-08,10:55,ICN,At gate 10:53,,arrival,2026-09-08T11:45:35+08:00
WS 6075_2026-09-08,WS 6075,WJA,2026-09-08,10:55,ICN,At gate 10:53,,arrival,2026-09-08T11:45:35+08:00
CX 345_2026-09-08,CX 345,CPA,2026-09-08,11:00,PEK,At gate 10:53,,arrival,2026-09-08T11:45:35+08:00
CA 6507_2026-09-08,CA 6507,CCA,2026-09-08,11:00,PEK,At gate 10:53,,arrival,2026-09-08T11:45:35+08:00
MU 721_2026-09-08,MU 721,CES,2026-09-08,11:00,SHA,At gate 10:42,,arrival,2026-09-08T11:45:35+08:00
FM 3013_2026-09-08,FM 3013,CSH,2026-09-08,11:00,SHA,At gate 10:42,,arrival,2026-09-08T11:45:35+08:00
CX 917_2026-09-08,CX 917,CPA,2026-09-08,11:10,CTU,At gate 11:03,,arrival,2026-09-08T11:45:35+08:00
CA 6529_2026-09-08,CA 6529,CCA,2026-09-08,11:10,CTU,At gate 11:03,,arrival,2026-09-08T11:45:35+08:00
AK 138_2026-09-08,AK 138,AXM,2026-09-08,11:15,KUL,At gate 11:31,,arrival,2026-09-08T11:45:35+08:00
SQ 874_2026-09-08,SQ 874,SIA,2026-09-08,11:20,SIN,At gate 11:08,,arrival,2026-09-08T11:45:35+08:00
HX 497_2026-09-08,HX 497,CRK,2026-09-08,11:20,CKG,At gate 11:35,,arrival,2026-09-08T11:45:35+08:00
HU 8201_2026-09-08,HU 8201,CHH,2026-09-08,11:20,CKG,At gate 11:35,,arrival,2026-09-08T11:45:35+08:00
ZH 9095_2026-09-08,ZH 9095,CSZ,2026-09-08,11:25,WUX,At gate 10:58,,arrival,2026-09-08T11:45:35+08:00
CA 3361_2026-09-08,CA 3361,CCA,2026-09-08,11:25,WUX,At gate 10:58,,arrival,2026-09-08T11:45:35+08:00
CX 6251_2026-09-08,CX 6251,CPA,2026-09-08,11:25,WUX,At gate 10:58,,arrival,2026-09-08T11:45:35+08:00
CX 361_2026-09-08,CX 361,CPA,2026-09-08,11:25,PVG,At gate 10:59,,arrival,2026-09-08T11:45:35+08:00
CX 700_2026-09-08,CX 700,CPA,2026-09-08,11:35,BKK,At gate 11:34,,arrival,2026-09-08T11:45:35+08:00
PG 4553_2026-09-08,PG 4553,BKP,2026-09-08,11:35,BKK,At gate 11:34,,arrival,2026-09-08T11:45:35+08:00
QR 5854_2026-09-08,QR 5854,QTR,2026-09-08,11:35,BKK,At gate 11:34,,arrival,2026-09-08T11:45:35+08:00
AY 5102_2026-09-08,AY 5102,FIN,2026-09-08,11:35,BKK,At gate 11:34,,arrival,2026-09-08T11:45:35+08:00
AA 8893_2026-09-08,AA 8893,AAL,2026-09-08,11:35,BKK,At gate 11:34,,arrival,2026-09-08T11:45:35+08:00
CX 710_2026-09-08,CX 710,CPA,2026-09-08,11:35,SIN,At gate 11:08,,arrival,2026-09-08T11:45:35+08:00
FJ 5451_2026-09-08,FJ 5451,FJI,2026-09-08,11:35,SIN,At gate 11:08,,arrival,2026-09-08T11:45:35+08:00
OM 5616_2026-09-08,OM 5616,MGL,2026-09-08,11:35,SIN,At gate 11:08,,arrival,2026-09-08T11:45:35+08:00
QR 5858_2026-09-08,QR 5858,QTR,2026-09-08,11:35,SIN,At gate 11:08,,arrival,2026-09-08T11:45:35+08:00
AY 5832_2026-09-08,AY 5832,FIN,2026-09-08,11:35,SIN,At gate 11:08,,arrival,2026-09-08T11:45:35+08:00
OZ 721_2026-09-08,OZ 721,AAR,2026-09-08,11:40,ICN,At gate 11:32,,arrival,2026-09-08T11:45:35+08:00
HX 1551_2026-09-08,HX 1551,CRK,2026-09-08,11:40,ICN,At gate 11:32,,arrival,2026-09-08T11:45:35+08:00
UO 227_2026-09-08,UO 227,HKE,2026-09-08,11:40,NGB,At gate 11:06,,arrival,2026-09-08T11:45:35+08:00
CX 5227_2026-09-08,CX 5227,CPA,2026-09-08,11:40,NGB,At gate 11:06,,arrival,2026-09-08T11:45:35+08:00
CX 983_2026-09-08,CX 983,CPA,2026-09-08,11:45,CAN,Est at 12:07,,arrival,2026-09-08T11:45:35+08:00
UO 131_2026-09-08,UO 131,HKE,2026-09-08,11:45,KHH,At gate 11:20,,arrival,2026-09-08T11:45:35+08:00
CX 5131_2026-09-08,CX 5131,CPA,2026-09-08,11:45,KHH,At gate 11:20,,arrival,2026-09-08T11:45:35+08:00
TG 600_2026-09-08,TG 600,THA,2026-09-08,11:45,BKK,Est at 11:55,,arrival,2026-09-08T11:45:35+08:00
AC 7408_2026-09-08,AC 7408,ACA,2026-09-08,11:45,BKK,Est at 11:55,,arrival,2026-09-08T11:45:35+08:00
TK 8010_2026-09-08,TK 8010,THY,2026-09-08,11:45,BKK,Est at 11:55,,arrival,2026-09-08T11:45:35+08:00
CA 411_2026-09-08,CA 411,CCA,2026-09-08,11:50,TFU,Landed 11:32,,arrival,2026-09-08T11:45:35+08:00
CX 6121_2026-09-08,CX 6121,CPA,2026-09-08,11:50,TFU,Landed 11:32,,arrival,2026-09-08T11:45:35+08:00
ZH 4813_2026-09-08,ZH 4813,CSZ,2026-09-08,11:50,TFU,Landed 11:32,,arrival,2026-09-08T11:45:35+08:00
MU 5017_2026-09-08,MU 5017,CES,2026-09-08,11:50,SHA,At gate 11:40,,arrival,2026-09-08T11:45:35+08:00
FM 3011_2026-09-08,FM 3011,CSH,2026-09-08,11:50,SHA,At gate 11:40,,arrival,2026-09-08T11:45:35+08:00
MU 501_2026-09-08,MU 501,CES,2026-09-08,11:50,PVG,At gate 11:30,,arrival,2026-09-08T11:45:35+08:00
FM 3015_2026-09-08,FM 3015,CSH,2026-09-08,11:50,PVG,At gate 11:30,,arrival,2026-09-08T11:45:35+08:00
TW 643_2026-09-08,TW 643,TWB,2026-09-08,11:55,ICN,At gate 11:14,,arrival,2026-09-08T11:45:35+08:00
BR 867_2026-09-08,BR 867,EVA,2026-09-08,12:05,TPE,Est at 11:47,,arrival,2026-09-08T11:45:35+08:00
HX 1823_2026-09-08,HX 1823,CRK,2026-09-08,12:05,TPE,Est at 11:47,,arrival,2026-09-08T11:45:35+08:00
YP 801_2026-09-08,YP 801,APZ,2026-09-08,12:05,ICN,Landed 11:25,,arrival,2026-09-08T11:45:35+08:00
HX 235_2026-09-08,HX 235,CRK,2026-09-08,12:05,PVG,Landed 11:38,,arrival,2026-09-08T11:45:35+08:00
HU 8356_2026-09-08,HU 8356,CHH,2026-09-08,12:05,PVG,Landed 11:38,,arrival,2026-09-08T11:45:35+08:00
UO 193_2026-09-08,UO 193,HKE,2026-09-08,12:10,RMQ,At gate 11:40,,arrival,2026-09-08T11:45:35+08:00
CX 5193_2026-09-08,CX 5193,CPA,2026-09-08,12:10,RMQ,At gate 11:40,,arrival,2026-09-08T11:45:35+08:00
CX 597_2026-09-08,CX 597,CPA,2026-09-08,12:15,KIX,At gate 11:32,,arrival,2026-09-08T11:45:35+08:00
QR 5823_2026-09-08,QR 5823,QTR,2026-09-08,12:15,KIX,At gate 11:32,,arrival,2026-09-08T11:45:35+08:00
JL 7029_2026-09-08,JL 7029,JAL,2026-09-08,12:15,KIX,At gate 11:32,,arrival,2026-09-08T11:45:35+08:00
9C 8715_2026-09-08,9C 8715,CQH,2026-09-08,12:20,PVG,Landed 11:41,,arrival,2026-09-08T11:45:35+08:00
MU 5015_2026-09-08,MU 5015,CES,2026-09-08,12:20,PKX,Landed 11:44,,arrival,2026-09-08T11:45:35+08:00
CX 730_2026-09-08,CX 730,CPA,2026-09-08,12:20,KUL,Est at 11:53,,arrival,2026-09-08T11:45:35+08:00
MH 9188_2026-09-08,MH 9188,MAS,2026-09-08,12:20,KUL,Est at 11:53,,arrival,2026-09-08T11:45:35+08:00
NH 859_2026-09-08,NH 859,ANA,2026-09-08,12:25,HND,Est at 11:47,,arrival,2026-09-08T11:45:35+08:00
UA 7907_2026-09-08,UA 7907,UAL,2026-09-08,12:25,HND,Est at 11:47,,arrival,2026-09-08T11:45:35+08:00
CZ 355_2026-09-08,CZ 355,CSN,2026-09-08,12:25,PKX,Est at 11:51,,arrival,2026-09-08T11:45:35+08:00
3U 7001_2026-09-08,3U 7001,CSC,2026-09-08,12:25,PKX,Est at 11:51,,arrival,2026-09-08T11:45:35+08:00
MF 9207_2026-09-08,MF 9207,CXA,2026-09-08,12:25,PKX,Est at 11:51,,arrival,2026-09-08T11:45:35+08:00
CX 365_2026-09-08,CX 365,CPA,2026-09-08,12:30,PVG,Est at 11:50,,arrival,2026-09-08T11:45:35+08:00
UO 523_2026-09-08,UO 523,HKE,2026-09-08,12:30,CRK,Est at 12:29,,arrival,2026-09-08T11:45:35+08:00
CX 5523_2026-09-08,CX 5523,CPA,2026-09-08,12:30,CRK,Est at 12:29,,arrival,2026-09-08T11:45:35+08:00
PR 318_2026-09-08,PR 318,PAL,2026-09-08,12:35,MNL,Est at 11:59,,arrival,2026-09-08T11:45:35+08:00
CX 238_2026-09-08,CX 238,CPA,2026-09-08,12:35,LHR,Est at 12:12,,arrival,2026-09-08T11:45:35+08:00
SQ 882_2026-09-08,SQ 882,SIA,2026-09-08,12:40,SIN,Est at 12:19,,arrival,2026-09-08T11:45:35+08:00
SC 1151_2026-09-08,SC 1151,CDG,2026-09-08,12:40,TNA,Est at 12:20,,arrival,2026-09-08T11:45:35+08:00
CA 8871_2026-09-08,CA 8871,CCA,2026-09-08,12:40,TNA,Est at 12:20,,arrival,2026-09-08T11:45:35+08:00
UO 541_2026-09-08,UO 541,HKE,2026-09-08,12:40,HAN,Est at 12:26,,arrival,2026-09-08T11:45:35+08:00
MF 8691_2026-09-08,MF 8691,CXA,2026-09-08,12:45,INC,Est at 12:29,,arrival,2026-09-08T11:45:35+08:00
CX 431_2026-09-08,CX 431,CPA,2026-09-08,12:50,KHH,Est at 12:10,,arrival,2026-09-08T11:45:35+08:00
MU 7481_2026-09-08,MU 7481,CES,2026-09-08,12:50,XIY,Est at 12:17,,arrival,2026-09-08T11:45:35+08:00
QW 915_2026-09-08,QW 915,QDA,2026-09-08,12:55,TAO,Est at 12:15,,arrival,2026-09-08T11:45:35+08:00
CX 489_2026-09-08,CX 489,CPA,2026-09-08,13:00,TPE,Est at 12:25,,arrival,2026-09-08T11:45:35+08:00
CA 111_2026-09-08,CA 111,CCA,2026-09-08,13:05,PEK,Est at 12:50,,arrival,2026-09-08T11:45:35+08:00
